V1,V2
POU2F1,TUBA1A
POU2F1,TRIM26
POU2F1,TNNC1
POU2F1,TNFRSF8
POU2F1,TNF
POU2F1,TIAF1
POU2F1,SYTL2
POU2F1,SYS1
POU2F1,STOML2
POU2F1,SSH2
POU2F1,SP8
POU2F1,SNORD97
POU2F1,SNORA81
POU2F1,SNORA63
POU2F1,SNORA4
POU2F1,SLC35D2
POU2F1,SASH1
POU2F1,RNU4ATAC
POU2F1,PRL
POU2F1,PDE6D
POU2F1,PDE4D
POU2F1,PDE2A
POU2F1,PCDHGB5
POU2F1,PCDHGA9
POU2F1,PALMD
POU2F1,OR6N1
POU2F1,OR4M1
POU2F1,NHEJ1
POU2F1,NAV1
POU2F1,MUS81
POU2F1,MTUS1
POU2F1,MCTP2
POU2F1,MAP4K4
POU2F1,MAP2K6
POU2F1,MANF
POU2F1,LYRM2
POU2F1,LOX
POU2F1,LIFR
POU2F1,KRT76
POU2F1,KCNN3
POU2F1,KCNMB2
POU2F1,IL5
POU2F1,IL4
POU2F1,IL3
POU2F1,IL23A
POU2F1,GADD45G
POU2F1,GAB2
POU2F1,FBXW7
POU2F1,EPHA7
POU2F1,DOK3
POU2F1,DLC1
POU2F1,CDK16
POU2F1,CDCA2
POU2F1,C3orf49
POU2F1,BDNF
POU2F1,BDKRB1
POU2F1,BCORL1
POU2F1,AUP1
POU2F1,ATP1B4
POU2F1,ANKIB1
POU2F1,ADRB3
POU2F1,ACACA
POU2F1,APPBP2
POU2F1,AGR2
POU2F1,MGLL
POU2F1,CCR5
POU2F1,CSF2
POU2F1,CYP27B1
POU2F1,PALLD
POU2F1,GALNT1
POU2F1,P2RY10
POU2F1,GNGT2
POU2F1,HLA-DRA
POU2F1,ITGAL
POU2F1,ITGAX
POU2F1,KRT17
POU2F1,MYO1B
POU2F1,FERMT1
POU2F1,CLLU1
POU2F1,TP53AIP1
POU2F1,DST
POU2F1,SULT2B1
POU2F1,UPK2
POU2F1,TFPI2
POU2F1,CALCR
POU2F1,SBF2
POU2F1,SERPINB7
POU2F1,CLDN1
POU2F1,SEMA3E
POU2F1,RABGAP1L
POU2F1,CRYZL1
POU2F1,PTPRU
POU2F1,C12orf57
POU2F1,DHRS1
POU2F1,COL1A1
POU2F1,SAMD10
POU2F1,DAD1
POU2F1,DGKA
POU2F1,GPR156
POU2F1,PRICKLE2
POU2F1,DKK1
POU2F1,MAPKBP1
POU2F1,CLUAP1
POU2F1,SYNM
POU2F1,AHCYL2
POU2F1,CADM1
POU2F1,TAS2R40
POU2F1,ZNF385A
POU2F1,GNAT1
POU2F1,CXCR3
POU2F1,MYLIP
POU2F1,RBM15B
POU2F1,NRG1
POU2F1,HOXB5
POU2F1,HOXC5
POU2F1,PPM1J
POU2F1,LRRTM3
POU2F1,C17orf82
POU2F1,MAP2
POU2F1,HIST2H2BF
POU2F1,NTS
POU2F1,ATL1
POU2F1,CRBN
POU2F1,PMP22
POU2F1,PODXL
POU2F1,ADPRHL2
POU2F1,IPO9
POU2F1,PCDHGB6
POU2F1,NDUFA4L2
POU2F1,PTGIR
POU2F1,ERMN
POU2F1,AARS2
POU2F1,CASKIN2
POU2F1,DIP2B
POU2F1,PTPN6
POU2F1,CCND1
POU2F1,RENBP
POU2F1,BCL2L1
POU2F1,ROM1
POU2F1,S100A13
POU2F1,ATXN1
POU2F1,CDH23
POU2F1,DCLRE1B
POU2F1,SCARNA2
POU2F1,TBX6
POU2F1,KCNAB1
POU2F1,GALNT14
POU2F1,NLRX1
POU2F1,TRIM46
POU2F1,SRCIN1
POU2F1,CABLES2
POU2F1,BCO2
POU2F1,MRO
POU2F1,RELT
POU2F1,NRP2
POU2F1,FIBP
POU2F1,UBE2L6
POU2F1,CD79B
POU2F1,TLK1
POU2F1,DENND4B
POU2F1,ZNF366
POU2F1,ZFX
POU2F1,WIPF1
POU2F1,VIP
POU2F1,UBQLN4
POU2F1,TXNRD1
POU2F1,TRMT112
POU2F1,TRIM13
POU2F1,TP53I11
POU2F1,TNNI2
POU2F1,TMEM53
POU2F1,TMEM100
POU2F1,TMCC2
POU2F1,TLN1
POU2F1,TK1
POU2F1,TCTEX1D1
POU2F1,SRRM4
POU2F1,SNRPD2
POU2F1,SLC7A6
POU2F1,SLC6A6
POU2F1,SLC6A2
POU2F1,SLC4A2
POU2F1,SLC38A8
POU2F1,SLC17A6
POU2F1,SHISA9
POU2F1,SHB
POU2F1,SH3KBP1
POU2F1,SFRP2
POU2F1,SETDB2
POU2F1,SEMA6D
POU2F1,SCUBE2
POU2F1,SCN3A
POU2F1,SCD
POU2F1,SARM1
POU2F1,SAMD5
POU2F1,SAMD4A
POU2F1,S100A4
POU2F1,S100A3
POU2F1,RTP1
POU2F1,RPS6KA4
POU2F1,ROBO2
POU2F1,RGS2
POU2F1,RCAN2
POU2F1,RASSF1
POU2F1,RAP2C
POU2F1,RANBP3L
POU2F1,RALGPS2
POU2F1,PTPRK
POU2F1,PTGDS
POU2F1,PSMF1
POU2F1,PSG1
POU2F1,PRKG1
POU2F1,POU6F1
POU2F1,POU5F2
POU2F1,POLG2
POU2F1,PNPLA3
POU2F1,PLXNC1
POU2F1,PLXNA4
POU2F1,PLEKHA6
POU2F1,PLEKHA5
POU2F1,PIPOX
POU2F1,PIGP
POU2F1,PCDHGA3
POU2F1,PCDHA8
POU2F1,PCDHA7
POU2F1,PCDHA5
POU2F1,PCDHA3
POU2F1,PCDHA1
POU2F1,PCDH8
POU2F1,PCDH12
POU2F1,PARVB
POU2F1,PAFAH1B1
POU2F1,OXT
POU2F1,OR51B5
POU2F1,NUP153
POU2F1,NR6A1
POU2F1,NMNAT2
POU2F1,NKAIN2
POU2F1,NEO1
POU2F1,NEDD4
POU2F1,NDE1
POU2F1,NAT1
POU2F1,MYRIP
POU2F1,MUC5B
POU2F1,MSL3
POU2F1,MRVI1
POU2F1,MRPL54
POU2F1,MIR17HG
POU2F1,MAD2L1
POU2F1,LOH12CR2
POU2F1,LIPJ
POU2F1,LCTL
POU2F1,KRTAP7-1
POU2F1,KRT28
POU2F1,KCTD1
POU2F1,KCNMA1
POU2F1,KCNIP2
POU2F1,KCNAB2
POU2F1,INTS10
POU2F1,IL1RAPL1
POU2F1,HTR6
POU2F1,HRCT1
POU2F1,HPCAL1
POU2F1,HMX3
POU2F1,HIST3H2BB
POU2F1,HIST3H2A
POU2F1,GRM8
POU2F1,GOLIM4
POU2F1,GNG8
POU2F1,FZD4
POU2F1,FZD3
POU2F1,FUNDC1
POU2F1,FRMD5
POU2F1,FGF5
POU2F1,FGF13
POU2F1,FGF1
POU2F1,FCN3
POU2F1,FAM53B
POU2F1,EPHA6
POU2F1,EPB41L4A
POU2F1,ENOX1
POU2F1,ELFN1
POU2F1,EIF4E3
POU2F1,DLL1
POU2F1,DLG3
POU2F1,CYR61
POU2F1,CYP26A1
POU2F1,CYB561D2
POU2F1,CSNK1G1
POU2F1,CSF3
POU2F1,CRYGB
POU2F1,CPT1C
POU2F1,CPNE1
POU2F1,COBLL1
POU2F1,CNTROB
POU2F1,CHRFAM7A
POU2F1,CDK14
POU2F1,CALHM3
POU2F1,CABLES1
POU2F1,C1QTNF1
POU2F1,C1QL3
POU2F1,BTBD11
POU2F1,BMX
POU2F1,BMP2
POU2F1,BEND3
POU2F1,ARL2BP
POU2F1,AKR1B1
POU2F1,AGTR1
POU2F1,AGBL2
POU2F1,ADPRHL1
POU2F1,ADAMTS6
POU2F1,ACP2
POU2F1,ABHD15
POU2F1,HSPD1
POU2F1,GSK3B
POU2F1,KLK10
POU2F1,CNPY2
POU2F1,CLP1
POU2F1,PDCD10
POU2F1,RPGRIP1L
POU2F1,IZUMO1
POU2F1,H3F3B
POU2F1,FBXL19
POU2F1,DNAJC17
POU2F1,SMPD3
POU2F1,TMEM127
POU2F1,ST3GAL2
POU2F1,BUB1B
POU2F1,SCNM1
POU2F1,SP9
POU2F1,GSX2
POU2F1,DLX6
POU2F1,EMX2OS
POU2F1,EVX2
POU2F1,NCAM1
POU2F1,EBF2
POU2F1,NR2E1
POU2F1,IRX3
POU2F1,IRX1
POU2F1,ZIC4
POU2F1,ATP13A4
POU2F1,DLEU2
POU2F1,ARPC5
POU2F1,DPYSL2
POU2F1,SYNE2
POU2F1,TNFAIP8
POU2F1,GPR19
POU2F1,CCDC84
POU2F1,ITPR3
POU2F1,ATP2A2
POU2F1,HEG1
POU2F1,AP1S2
POU2F1,RASAL2
POU2F1,N4BP2L1
POU2F1,MPPED2
POU2F1,EML6
POU2F1,DLEU1
POU2F1,CDC6
POU2F1,ZNF384
POU2F1,VAMP3
POU2F1,UPF3B
POU2F1,TUG1
POU2F1,TRIM45
POU2F1,TMEM200B
POU2F1,TMCO5A
POU2F1,TMCC1
POU2F1,THAP5
POU2F1,TAS1R2
POU2F1,TANC1
POU2F1,STIM2
POU2F1,SSTR1
POU2F1,SPRY2
POU2F1,SLC7A9
POU2F1,SLC30A1
POU2F1,SLC12A2
POU2F1,SGSM2
POU2F1,SCRT1
POU2F1,RNF128
POU2F1,RIMS2
POU2F1,PTPRZ1
POU2F1,PTH2
POU2F1,PTGER2
POU2F1,PSMA4
POU2F1,PRIM2
POU2F1,PLAU
POU2F1,PCSK2
POU2F1,OXR1
POU2F1,OTUD7B
POU2F1,NRGN
POU2F1,NOL3
POU2F1,MYO6
POU2F1,MID1IP1
POU2F1,MGC12916
POU2F1,LYN
POU2F1,LRRTM1
POU2F1,LRRFIP2
POU2F1,LRRC42
POU2F1,LPL
POU2F1,LOC399815
POU2F1,LOC283856
POU2F1,LIN7A
POU2F1,KIF4A
POU2F1,KIF24
POU2F1,KIAA0754
POU2F1,KCNQ3
POU2F1,KCNJ11
POU2F1,KCNH5
POU2F1,HSPA14
POU2F1,HS3ST3B1
POU2F1,HOXC12
POU2F1,HIST2H2AC
POU2F1,HIST2H2AA3
POU2F1,GRIN3A
POU2F1,GRAMD4
POU2F1,GON4L
POU2F1,FZD10
POU2F1,FICD
POU2F1,EFCAB7
POU2F1,EBP
POU2F1,DLL4
POU2F1,DKFZP434H168
POU2F1,COX17
POU2F1,CHCHD7
POU2F1,CDH20
POU2F1,CD151
POU2F1,CCT6B
POU2F1,C17orf58
POU2F1,BSPRY
POU2F1,ARHGAP20
POU2F1,APOO
POU2F1,ADD3
POU2F1,ACYP2
POU2F1,ACSL1
POU2F1,CDK2
POU2F1,MNAT1
POU2F1,SHC1
POU2F1,HIST1H2BM
POU2F1,PSMB8
POU2F1,PPP2R2B
POU2F1,IL2RA
POU2F1,HMGB3
POU2F1,GADD45A
POU2F1,CALB2
POU2F1,LOC100130691
POU2F1,PPP1R13B
POU2F1,DKK3
POU2F1,TTC9C
POU2F1,CD248
POU2F1,SPOP
POU2F1,PIK3R3
POU2F1,EGOT
POU2F1,DRAM2
POU2F1,MYH9
POU2F1,SASH3
POU2F1,SEMA6A
POU2F1,DHX35
POU2F1,ST6GAL1
POU2F1,NRXN3
POU2F1,ENTPD1
POU2F1,WIZ
POU2F1,TBC1D23
POU2F1,SLC10A2
POU2F1,SDC4
POU2F1,RNF44
POU2F1,PTCH1
POU2F1,NAALAD2
POU2F1,MT2A
POU2F1,LHFPL1
POU2F1,HORMAD2
POU2F1,GEMIN7
POU2F1,CPO
POU2F1,CLDN20
POU2F1,ARSG
POU2F1,LEAP2
POU2F1,TMEM52
POU2F1,ZMIZ2
POU2F1,ZSWIM6
POU2F1,USP39
POU2F1,UBL3
POU2F1,SH3GL3
POU2F1,POFUT1
POU2F1,LDLRAD3
POU2F1,IL2RB
POU2F1,CCDC71
POU2F1,ZNF821
POU2F1,ZNF296
POU2F1,ZDHHC2
POU2F1,YRDC
POU2F1,WNT2B
POU2F1,USP31
POU2F1,TXNDC16
POU2F1,TOM1
POU2F1,TNRC6A
POU2F1,TMEM222
POU2F1,TMEM161B
POU2F1,TMED10
POU2F1,TIMM8A
POU2F1,TEX2
POU2F1,TAPBP
POU2F1,SNORA38
POU2F1,SNORA31
POU2F1,SMAP2
POU2F1,SLC35A4
POU2F1,SERGEF
POU2F1,RUFY3
POU2F1,RGL1
POU2F1,RASGEF1B
POU2F1,PRPF40A
POU2F1,PPP1R15B
POU2F1,PPM1E
POU2F1,PNMA1
POU2F1,PI4KAP2
POU2F1,PHF6
POU2F1,PCBP1
POU2F1,PACRG
POU2F1,PABPC1L2A
POU2F1,NT5DC2
POU2F1,MTCH1
POU2F1,MRPL44
POU2F1,MITD1
POU2F1,MID1
POU2F1,MDGA2
POU2F1,LRFN5
POU2F1,LPIN2
POU2F1,KRAS
POU2F1,KIFC3
POU2F1,KIAA1841
POU2F1,KCNQ1DN
POU2F1,KCNK13
POU2F1,KBTBD3
POU2F1,IL2
POU2F1,IFNG
POU2F1,HSPH1
POU2F1,GANAB
POU2F1,GABRB3
POU2F1,FOXI3
POU2F1,EXOC3
POU2F1,EML4
POU2F1,EDC4
POU2F1,DSE
POU2F1,DES
POU2F1,DCBLD1
POU2F1,CYLD
POU2F1,CYFIP1
POU2F1,CNTN1
POU2F1,CENPQ
POU2F1,CDH10
POU2F1,CCKBR
POU2F1,CASP3
POU2F1,CACNA1G
POU2F1,C1orf43
POU2F1,BTBD9
POU2F1,ATP6V0A2
POU2F1,ATG12
POU2F1,ARPP21
POU2F1,ANKS1B
POU2F1,KTI12
POU2F1,SMCR8
POU2F1,LEMD2
POU2F1,MON2
POU2F1,CPSF7
POU2F1,FAM172A
POU2F1,RAD1
POU2F1,OLFM1
POU2F1,TRAF3IP2
POU2F1,CPS1
POU2F1,ZNF483
POU2F1,DIO2
POU2F1,EVI2B
POU2F1,F2RL1
POU2F1,FES
POU2F1,TRAK1
POU2F1,KANK3
POU2F1,GPC3
POU2F1,ANK1
POU2F1,APOA2
POU2F1,KCNJ15
POU2F1,ASPH
POU2F1,NGFR
POU2F1,ATP2B1
POU2F1,NTM
POU2F1,CPA4
POU2F1,LGR4
POU2F1,CSGALNACT1
POU2F1,ASAH2
POU2F1,BCHE
POU2F1,RPL22
POU2F1,BMP5
POU2F1,SLPI
POU2F1,TLR4
POU2F1,UGT2B7
POU2F1,UROS
POU2F1,EPS8L3
POU2F1,EPHX3
POU2F1,AXIN2
POU2F1,KRTAP3-1
POU2F1,SORBS2
POU2F1,HIST1H2BK
POU2F1,HSPB3
POU2F1,TNFSF18
POU2F1,ZFPM2
POU2F1,ZDHHC9
POU2F1,PPP2R1A
POU2F1,OLFM4
POU2F1,NDFIP1
POU2F1,KDM2B
POU2F1,EMILIN3
POU2F1,DMD
POU2F1,DLG2
POU2F1,CPT1B
POU2F1,CACNB2
POU2F1,GPBP1
POU2F1,RPP21
POU2F1,LRCH4
POU2F1,HS6ST2
POU2F1,GNRH1
POU2F1,FDXR
POU2F1,CGA
POU2F1,APOLD1
POU2F1,MED24
POU2F1,RBM23
POU2F1,RPS6KA3
POU2F1,GPT
POU2F1,TP53INP2
POU2F1,VWF
POU2F1,SPP1
POU2F1,JAG2
POU2F1,FGL2
POU2F1,C1orf61
POU2F1,DBX1
POU2F1,GSX1
POU2F1,RNF220
POU2F1,WASF2
POU2F1,DPYSL3
POU2F1,EMP1
POU2F1,AKAP8L
POU2F1,PKIA
POU2F1,LOC646999
POU2F1,KDM3A
POU2F1,BCL9
POU2F1,ASB5
POU2F1,ZNF703
POU2F1,ZFAND6
POU2F1,UBQLNL
POU2F1,TSHB
POU2F1,STK3
POU2F1,SPRR3
POU2F1,SPRR2A
POU2F1,SLC25A12
POU2F1,SLC24A2
POU2F1,RILP
POU2F1,REEP3
POU2F1,RALGPS1
POU2F1,OR1Q1
POU2F1,LONRF1
POU2F1,HRH1
POU2F1,GRSF1
POU2F1,GNAL
POU2F1,FGF16
POU2F1,FAM122C
POU2F1,CXCR5
POU2F1,CPEB4
POU2F1,CCDC159
POU2F1,CCDC115
POU2F1,CAMKV
POU2F1,C7orf65
POU2F1,C10orf82
POU2F1,BCL9L
POU2F1,NRAS
POU2F1,ACSL3
POU2F1,HAO2
POU2F1,ZC3HC1
POU2F1,NIF3L1
POU2F1,SCML1
POU2F1,ZNF70
POU2F1,ZNF697
POU2F1,XKR6
POU2F1,VSNL1
POU2F1,VANGL1
POU2F1,UQCRQ
POU2F1,TTC30B
POU2F1,TFB2M
POU2F1,SDHC
POU2F1,RRM2B
POU2F1,RRAS
POU2F1,RPE
POU2F1,RAD17
POU2F1,PTER
POU2F1,POP5
POU2F1,PGM3
POU2F1,PDE11A
POU2F1,PARP11
POU2F1,MTBP
POU2F1,MRPS18A
POU2F1,MPZ
POU2F1,MINPP1
POU2F1,MCTS1
POU2F1,MAP2K5
POU2F1,LOC100270804
POU2F1,KLHL2
POU2F1,EIF5A2
POU2F1,DCP1B
POU2F1,CRIPT
POU2F1,CHMP4C
POU2F1,C8orf44
POU2F1,BIN3
POU2F1,ARHGAP42
POU2F1,STOM
POU2F1,GCNT2
POU2F1,DQX1
POU2F1,ZNF609
POU2F1,ZNF536
POU2F1,WRN
POU2F1,VTI1B
POU2F1,TOX3
POU2F1,SCG2
POU2F1,ROBO1
POU2F1,RNF38
POU2F1,RMI1
POU2F1,PTPRO
POU2F1,PDZRN4
POU2F1,LPAR4
POU2F1,LGALS4
POU2F1,KIAA2026
POU2F1,KCND1
POU2F1,ITSN1
POU2F1,IMPG1
POU2F1,CXCL13
POU2F1,CALD1
POU2F1,ANK2
POU2F1,ANGPT1
POU2F1,AFF2
POU2F1,PFDN1
POU2F1,TOX
POU2F1,DOCK11
POU2F1,AKR1C2
POU2F1,SNORA55
POU2F1,SCARNA21
POU2F1,PCDHB4
POU2F1,PABPC1L2B
POU2F1,LRP4
POU2F1,KRT32
POU2F1,GABRB1
POU2F1,EIF4G2
POU2F1,PSMB2
POU2F1,FEZ1
POU2F1,PLEKHH2
POU2F1,PHC2
POU2F1,HS3ST5
POU2F1,VPS13A
POU2F1,NBR1
POU2F1,UTP14C
POU2F1,RIN2
POU2F1,TC2N
POU2F1,FIGN
POU2F1,SMPDL3A
POU2F1,TECTB
POU2F1,SNORA36C
POU2F1,PI4KAP1
POU2F1,NEK11
POU2F1,LTBP1
POU2F1,GPD1
POU2F1,GAL3ST1
POU2F1,DTX3
POU2F1,CAPN6
POU2F1,CAMK2N1
POU2F1,CALHM2
POU2F1,C9orf106
POU2F1,C8A
POU2F1,C15orf39
POU2F1,C11orf52
POU2F1,BPHL
POU2F1,ARL17A
POU2F1,APOF
POU2F1,ADAM12
POU2F1,TFAP2D
POU2F1,PPM1L
POU2F1,KRT35
POU2F1,FLJ12825
POU2F1,FHL1
POU2F1,EID3
POU2F1,CPXM2
POU2F1,XKRX
POU2F1,SERPINA9
POU2F1,MRPL32
POU2F1,KANK4
POU2F1,STX12
POU2F1,SLC38A6
POU2F1,WSB1
POU2F1,TCEAL7
POU2F1,SFTPA1
POU2F1,SCGB1A1
POU2F1,OR51E2
POU2F1,MPZL3
POU2F1,LRRTM2
POU2F1,LNX1
POU2F1,GYG1
POU2F1,GLRB
POU2F1,FUCA2
POU2F1,FAM50A
POU2F1,EZR
POU2F1,BTBD18
POU2F1,BFSP2
POU2F1,GRIA1
POU2F1,COL9A1
POU2F1,SRM
POU2F1,NPM3
POU2F1,ZBTB10
POU2F1,WFIKKN2
POU2F1,TRHR
POU2F1,TMEM19
POU2F1,STK33
POU2F1,SNX13
POU2F1,RAP2B
POU2F1,PLCE1
POU2F1,NUP93
POU2F1,NOV
POU2F1,MTUS2
POU2F1,KCTD16
POU2F1,IGSF21
POU2F1,DDX52
POU2F1,CELSR2
POU2F1,CDC42SE2
POU2F1,AQP2
POU2F1,ABCB6
POU2F1,CASP5
POU2F1,ZRANB1
POU2F1,WDR88
POU2F1,WDFY3
POU2F1,SNORD8
POU2F1,SLC8A3
POU2F1,SLC10A5
POU2F1,RSPO3
POU2F1,REM2
POU2F1,RAG2
POU2F1,RAD51AP2
POU2F1,PCDHGB8P
POU2F1,PCDHB15
POU2F1,PAPOLG
POU2F1,OR13C3
POU2F1,NKX1-2
POU2F1,NDST4
POU2F1,MYT1L
POU2F1,MYPN
POU2F1,MEG8
POU2F1,MARCH3
POU2F1,MAP7D3
POU2F1,MAB21L2
POU2F1,LSM6
POU2F1,ITPKB
POU2F1,INSC
POU2F1,HIST1H2BA
POU2F1,FTMT
POU2F1,DSCAML1
POU2F1,CCDC91
POU2F1,ASB18
POU2F1,ARHGAP21
POU2F1,AQP11
POU2F1,CNTNAP1
POU2F1,CDC20B
POU2F1,DPYSL4
POU2F1,WISP1
POU2F1,STARD8
POU2F1,VCL
POU2F1,POLM
POU2F1,NEFM
POU2F1,LANCL1
POU2F1,KLK1
POU2F1,KCNJ5
POU2F1,HBG1
POU2F1,GC
POU2F1,CAPZA1
POU2F1,CACNG3
POU2F1,ACPP
POU2F1,COQ7
POU2F1,RPLP0P2
POU2F1,RAB2A
POU2F1,LRP6
POU2F1,LOC100128164
POU2F1,DLGAP1
POU2F1,SLURP1
POU2F1,OMD
POU2F1,RPH3A
POU2F1,OR1S2
POU2F1,OR1J1
POU2F1,OR10A3
POU2F1,OGN
POU2F1,MARCKS
POU2F1,DCX
POU2F1,OS9
POU2F1,ZNF862
POU2F1,TSPAN13
POU2F1,SIAH3
POU2F1,KLHL13
POU2F1,GCNT1
POU2F1,FGF4
POU2F1,CENPI
POU2F1,NDUFA8
POU2F1,METTL7A
POU2F1,BANK1
POU2F1,UNC5C
POU2F1,LSAMP
POU2F1,IGDCC3
POU2F1,FGF20
POU2F1,DPY30
POU2F1,YPEL3
POU2F1,WBP11P1
POU2F1,VPREB3
POU2F1,TBX22
POU2F1,SNORA53
POU2F1,SESN3
POU2F1,SCARNA5
POU2F1,RNASE2
POU2F1,PLA2G4D
POU2F1,OR9K2
POU2F1,OR5C1
POU2F1,OMG
POU2F1,NRXN1
POU2F1,NHSL1
POU2F1,MS4A2
POU2F1,MGAM
POU2F1,LUM
POU2F1,LRTM1
POU2F1,LRRTM4
POU2F1,LOC100130331
POU2F1,KLHL1
POU2F1,KCNE3
POU2F1,KBTBD11
POU2F1,ILDR2
POU2F1,HSFX2
POU2F1,HSFX1
POU2F1,HIST2H2BA
POU2F1,HABP2
POU2F1,GPR39
POU2F1,GPM6A
POU2F1,GAP43
POU2F1,FAM20A
POU2F1,EDA2R
POU2F1,DLGAP3
POU2F1,COQ3
POU2F1,CNGB1
POU2F1,CD84
POU2F1,CCDC89
POU2F1,CCDC65
POU2F1,ANO7
POU2F1,AMOT
POU2F1,ALK
POU2F1,OPN5
POU2F1,KCNK2
POU2F1,GNAO1
POU2F1,SLC6A5
POU2F1,PCDHGB2
POU2F1,TECTA
POU2F1,PCDHGB3
POU2F1,OR10A4
POU2F1,LRGUK
POU2F1,CACNA1D
POU2F1,TNP1
POU2F1,CLC
POU2F1,CDKL2
POU2F1,MAGEL2
POU2F1,KCNA5
POU2F1,B3GAT1
POU2F1,ALPI
POU2F1,TMEM168
POU2F1,SLC1A2
POU2F1,TTC23
POU2F1,STARD3NL
POU2F1,RP2
POU2F1,FRMPD2
POU2F1,CXCR2
POU2F1,CTSK
POU2F1,C12orf74
POU2F1,MGC16025
POU2F1,LRRC55
POU2F1,GNAT3
POU2F1,CCDC154
POU2F1,PRRT3
POU2F1,PELO
POU2F1,ITGA1
POU2F1,ACTG2
POU2F1,OR5W2
POU2F1,LRRC19
POU2F1,LOC100240735
POU2F1,FCER1G
POU2F1,CNTNAP4
POU2F1,ABCA12
POU2F1,LYZL2
POU2F1,GFRA3
POU2F1,ARHGEF38
POU2F1,S100G
POU2F1,OR6C3
POU2F1,NEFL
POU2F1,NDP
POU2F1,KRTAP8-1
POU2F1,FBXL7
POU2F1,CPB1
POU2F1,THAP3
POU2F1,GRM5
POU2F1,FUT9
POU2F1,CNTN5
POU2F1,RNF25
POU2F1,HPGDS
POU2F1,COQ10A
POU2F1,INS
POU2F1,RPTOR
POU2F1,SNORA72
POU2F1,TAAR2
POU2F1,CNTN4
POU2F1,MYH2
POU2F1,CCDC73
POU2F1,OR6A2
POU2F1,KRTAP13-2
POU2F1,ZSCAN5B
POU2F1,ZPLD1
POU2F1,ZNF780B
POU2F1,TTC29
POU2F1,TRPM1
POU2F1,TNMD
POU2F1,THOC3
POU2F1,TBC1D19
POU2F1,TAS2R16
POU2F1,TAAR6
POU2F1,SPDYA
POU2F1,SPATA8
POU2F1,SNORA46
POU2F1,SLC22A14
POU2F1,SLC12A1
POU2F1,SEMA3D
POU2F1,RP1
POU2F1,RGS6
POU2F1,RFTN2
POU2F1,REG3G
POU2F1,RAB33A
POU2F1,PLSCR5
POU2F1,PITPNM2
POU2F1,PIPSL
POU2F1,PHF3
POU2F1,PCDHGC4
POU2F1,PCDHA9
POU2F1,OR6P1
POU2F1,OR5H6
POU2F1,OR5H15
POU2F1,OR5H14
POU2F1,OR5H1
POU2F1,OR5B21
POU2F1,OR5AK2
POU2F1,OR56B4
POU2F1,OR1S1
POU2F1,OR1J4
POU2F1,NRG3
POU2F1,NPVF
POU2F1,NKAPL
POU2F1,MAGEE2
POU2F1,LYG2
POU2F1,LRRN1
POU2F1,LOC728554
POU2F1,LEMD1
POU2F1,KRTAP6-1
POU2F1,IRX2
POU2F1,HDX
POU2F1,GPR85
POU2F1,GHRHR
POU2F1,FRMD4A
POU2F1,FAM71F1
POU2F1,FAM177B
POU2F1,ETV3L
POU2F1,ENTHD1
POU2F1,ENPP4
POU2F1,ECM2
POU2F1,DEFB106A
POU2F1,CNIH2
POU2F1,CKMT2
POU2F1,CD200R1L
POU2F1,CD180
POU2F1,CCR2
POU2F1,C3orf70
POU2F1,C3orf52
POU2F1,C2orf80
POU2F1,BEND5
POU2F1,BCL2L15
POU2F1,ARHGEF33
POU2F1,AQP9
POU2F1,AMELY
POU2F1,ABCC12
POU2F1,LCT
PAX6,E2F2
PAX6,CEBPA
PAX6,ATF4
PAX6,ATF2
PAX6,ATF1
PAX6,VSX2
PAX6,SP3
PAX6,POU3F3
PAX6,POU3F2
PAX6,POU3F1
PAX6,PDX1
PAX6,PBX1
PAX6,PAX2
PAX6,NEUROG3
PAX6,MITF
PAX6,MIF
PAX6,MEIS1
PAX6,HOXB1
PAX6,ETV4
PAX6,ERG
PAX6,E2F7
PAX6,E2F5
PAX6,E2F3
PAX6,CUX1
PAX6,CDC5L
PAX6,ATF7
PAX6,ATF6
PAX6,ATF5
PAX6,ARNT
PAX6,ARID5B
PAX6,ALX1
PAX6,CBX4
PAX6,CDX2
PAX6,CIC
PAX6,DENND4A
PAX6,EN1
PAX6,FOXG1
PAX6,FOXP1
PAX6,FUS
PAX6,GLIS3
PAX6,GTF3C1
PAX6,HESX1
PAX6,HIPK2
PAX6,HOXA3
PAX6,HTATSF1
PAX6,ID1
PAX6,INSM1
PAX6,JARID2
PAX6,MAFG
PAX6,MAML3
PAX6,MSX1
PAX6,MTA2
PAX6,MYT1
PAX6,NAB2
PAX6,NFIB
PAX6,NR0B1
PAX6,NR0B2
PAX6,NR1H4
PAX6,OLIG2
PAX6,OTX2
PAX6,PAPOLA
PAX6,PROX1
PAX6,RAX
PAX6,SATB1
PAX6,SERTAD2
PAX6,SERTAD3
PAX6,SETBP1
PAX6,SIRT1
PAX6,SIX3
PAX6,SOX10
PAX6,SOX2
PAX6,SOX3
PAX6,SPEN
PAX6,TAF11
PAX6,TAF5
PAX6,TAX1BP3
PAX6,TFCP2
PAX6,TFEB
PAX6,ZFHX3
PAX6,ZIC3
PAX6,ZNF148
PAX6,ZFP91-CNTF
PAX6,PRKCB
PAX6,PTPN4
PAX6,ZFP91
PAX6,TBC1D9
PAX6,MAST4
PAX6,DNAJC22
PAX6,TRIM11
PAX6,CAMKK1
PAX6,EFCAB2
PAX6,ACVR1
PAX6,SLC39A13
PAX6,PDE4DIP
PAX6,NOTUM
